hashtags,dates,tweets,location,followers,fav,reply,retweet
INCIndia,Wed May 07 17:22:08 +0000 2014,#CongressParty #INCIndia #Modi The Man who wants head of #Maro #BJP #BJP4India #INC #AAP  http://t.co/LNrXKoEYFy http://t.co/sr6nq1Ffxs,Arunachal Pradesh,5357,0,1,0
INCIndia,Sun May 04 15:37:37 +0000 2014,MT @OperationMaro: :FREE #MARO’ #Modi #Gandhi #BJP #BJP4India #INCIndia #INC #AAP  @Striscia @htTweets #BBCPanorama  http://t.co/5lewR0zyly,Arunachal Pradesh,1486,0,0,0
congress,Sat May 03 10:57:50 +0000 2014,"#Elections2014 Bhadoi public eager to glimpse #Congress campaigner, fmr #bollywood star #RajBabbar as helcptr lands. http://t.co/uRS9jOFBc5",Arunachal Pradesh,381,0,0,0
congress,Sun Apr 27 11:15:33 +0000 2014,@rishibagree @DrShobha why the fuch #Congress needed Right to food ?,Arunachal Pradesh,217,0,0,0
congress,Tue May 06 11:45:58 +0000 2014,#congress #obama: I Top 100 della British Film Institute http://t.co/sqrbMJjBU6,Arunachal Pradesh,164,0,0,0
rahulgandhi,Tue May 06 11:12:44 +0000 2014,"We want poor people to educate their children in good schools and universities,and do better in life: #RahulGandhi in Jaunpur",Arunachal Pradesh,59,0,0,0
soniagandhi,Mon May 05 09:31:03 +0000 2014,@ANI_news #Soldiers are beheaded and Centre does not act while farmers are suffering. #rahulGandhi #SoniaGandhi @ibnlive @AnupamPkher,Arunachal Pradesh,151,0,0,0
RGinUP,Tue May 06 09:00:36 +0000 2014,"#RGinUP : I don't trust BJP, they run the govt for 2 -3 industrialists",Arunachal Pradesh,320,0,0,0
congress,Fri May 09 10:13:40 +0000 2014,DESPITE D ABUSES BY @JhaSanjay @crkesavan @KapilSibal FOR #MODI HE WUD EMERGE WINNER ON 16TH &amp; M/s #CONGRESS EAT A HUMBLE PIE OF #CORRUPTION,Arunachal Pradesh,405,0,0,0
congress,Mon May 12 11:44:51 +0000 2014,The EC today directed the #Varanasi Returning Officer to file an FIR or complaint against #Congress candidate Ajai Rai,Arunachal Pradesh,359,0,0,0
soniagandhi,Fri May 09 16:03:36 +0000 2014,@Renjitweets @AmitShahOffice Not after 16 May. Prediction #SoniaGandhi will leave india in 2015.,Arunachal Pradesh,1746,0,1,0
RGinUP,Sat May 10 08:19:05 +0000 2014,We have opened the doors of bank for you and waived off the loan : #RGinUP,Arunachal Pradesh,320,0,0,0
congress,Wed Apr 30 11:13:19 +0000 2014,#modi को हो सकती है दो साल की जेल #EC कड़ी कार्रवाई के मूड में http://t.co/sGLWPkMRMw … #haribhoomi #vote #election2014 #BJP #Congress #news,Arunachal Pradesh,62,0,0,0
soniagandhi,Wed Apr 30 08:44:47 +0000 2014,Let the poor old man be! all @digvijaya_28 did was to show her highness #SoniaGandhi that he is External Affair Minister material.,Arunachal Pradesh,576,0,0,0
INCIndia,Wed Apr 30 03:40:50 +0000 2014,"Voted First time, can't express how happy I am,reason might b Freedom to Appoint our servants #incindia Sssh ya Mouth http://t.co/fOWMMbN9mV",Arunachal Pradesh,43,0,0,0
congress,Sat May 03 10:30:00 +0000 2014,#congress #obama: Honor roll students for Edison High School - Sandusky Register http://t.co/9XfmIachma,Arunachal Pradesh,164,0,0,0
soniagandhi,Fri May 02 15:45:16 +0000 2014,"TDP, #BJP two sides of same coin: #SoniaGandhi http://t.co/FfrpT67qZ2",Arunachal Pradesh,3196109,1,2,5
rahulgandhi,Thu Apr 24 10:16:12 +0000 2014,हवा में खुल गया #RahulGandhi के हेलीकॉप्टर का दरवाजा http://t.co/62vWkGpzmh #LoksabhaElections2014,Arunachal Pradesh,6884,0,1,1
congress,Sun Apr 27 11:36:44 +0000 2014,#congress #obama: Tulane slips by Charlotte 64-63 - Winston-Salem Journal http://t.co/Z9aLEFSGD2,Arunachal Pradesh,164,0,0,0
rahulgandhi,Sun Apr 27 06:18:17 +0000 2014,@KanchanDNA @PAVarghese #PriyankaGandhi #RahulGandhi Indira destroyed India.,Arunachal Pradesh,44,0,0,1
soniagandhi,Sat Apr 26 12:09:59 +0000 2014,"""@ibnlive: BJP's ideology is that of lies: #SoniaGandhi #Elections2014""..Cong.'s ideology is giving false assurances,loot and bundle of lies",Arunachal Pradesh,4,0,0,0
congress,Wed Apr 30 11:19:44 +0000 2014,@vernal_equinox 272 is happening and if #congress doesn't play dirty with electoral rolls and rigging 300 is possibility.shart lagi ;),Assam,856,0,0,0
congress,Thu Apr 24 11:41:33 +0000 2014,@YusufDFI think #congress has realised that and pushing priyanka now.,Assam,856,0,0,0
congress,Sun Apr 27 11:10:32 +0000 2014,#DamaadGate Sonia G or #Congress ever dreamt of such a day ?,Assam,7043,0,0,0
INCIndia,Wed May 07 15:43:15 +0000 2014,#Congress is a disciplined Party and it is unexpected that Party leaders speak against #Tarun #Gogoi publicly. #INCIndia #Assam #@AssamPCC,Assam,982,0,0,0
INCIndia,Tue May 06 16:34:17 +0000 2014,Remember Media comment #Modi is popular because of #Gujarat #Riot ? #INCIndia @AssamPCC @friendscongress #UPA @timesnow #Headlinestoday,Assam,982,0,0,0
INCIndia,Tue May 06 16:29:47 +0000 2014,#Modi proved his 'neech' thinking by misinterpreting #Priyanka #Gandhi 's speech #INCIndia #Assam #UPA,Assam,982,0,0,0
INCIndia,Wed Apr 30 07:05:26 +0000 2014,"#Modi not resign as #Gujarat #CM &amp; contested frm 2 #LS seats. It shows his total lack of confidence, forget he becomes PM, India #INCIndia",Assam,982,0,0,0
INCIndia,Wed Apr 30 06:47:36 +0000 2014,#Modi is also investing #money in #betting #market to boost nos of seat 4 #BJP tally. God save India! What will happen? #INCed #INCIndia,Assam,982,0,0,0
INCIndia,Fri May 02 07:42:55 +0000 2014,We condemn #Bodo #Millitants killing helpless #Minority people in #Assam. Urgent action to root out needed. #INCIndia @timesnow,Assam,982,0,0,0
INCIndia,Wed Apr 23 02:18:51 +0000 2014,"75 professors of #Indian origin working at #Britain's prestigious institutions, issued an open letter, sharply attacking,  #Modi. #INCIndia",Assam,982,0,0,0
INCIndia,Tue Apr 22 07:12:28 +0000 2014,Your vote can make or break the #secular credentials of #India. Vote for #Congress only. #AssamPcc #INCIndia http://t.co/p1bPFmq6S2,Assam,982,0,0,0
INCIndia,Tue Apr 22 07:10:30 +0000 2014,Your vote can make or break the #secular credentials of #India. Vote for #Congress only. #AssamPcc #INCIndia http://t.co/FtulqYrjgN,Assam,982,0,0,0
soniagandhi,Mon May 05 08:24:44 +0000 2014,"An appeal by President, #Assam PCC for #Peace (2/2) #INCIndia #FriendsofCongress #SoniaGandhi #RahulGandhi #Minority http://t.co/HSvf1sUye8",Assam,27091,1,1,0
soniagandhi,Mon May 05 08:23:51 +0000 2014,"An appeal by President, #Assam PCC for #Peace (1/2) #INCIndia #FriendsofCongress #SoniaGandhi #RahulGandhi #Minority http://t.co/GKiL0DgPUG",Assam,27091,0,1,0
INCIndia,Mon May 05 08:24:44 +0000 2014,"An appeal by President, #Assam PCC for #Peace (2/2) #INCIndia #FriendsofCongress #SoniaGandhi #RahulGandhi #Minority http://t.co/HSvf1sUye8",Assam,27091,1,1,0
INCIndia,Mon May 05 08:23:51 +0000 2014,"An appeal by President, #Assam PCC for #Peace (1/2) #INCIndia #FriendsofCongress #SoniaGandhi #RahulGandhi #Minority http://t.co/GKiL0DgPUG",Assam,27091,0,1,0
INCIndia,Sun May 04 09:18:53 +0000 2014,"#Assam PCC President, meet, @tarun_gogoi and urged him to take action to confiscate illegal arms in BTAD areas. #INCIndia @friendscongress",Assam,27091,15,18,6
INCIndia,Sun May 04 08:42:31 +0000 2014,"President, #Assam PCC, #BhubaneswarKalita urged upon all section of people to maintain peace &amp; harmony in affected areas of #BTAD. #INCIndia",Assam,27091,0,0,0
INCIndia,Sun May 04 08:40:37 +0000 2014,#Assam PCC urged upon State Govt to provide adequate #compensation to the affected people of #BTAD areas. #INCIndia @FriendsOfRahul @IYC,Assam,27091,1,0,0
INCIndia,Sun May 04 08:28:30 +0000 2014,#Assam PCC condemns mindless killings of innocent #Minority people in #BTAD areas. #INCIndia @friendscongress @IYC http://t.co/vZuRKjIDZB,Assam,27091,16,21,17
INCIndia,Tue May 06 15:34:23 +0000 2014,..People are not amused of such #Mimicry by #Modi who wants to be the #PrimeMinister (2/2) #INCIndia @friendscongress #Priyanka #Gandhi,Assam,27091,2,2,0
INCIndia,Tue May 06 15:31:34 +0000 2014,Misinterpreting #PriyankaGandhi 's expression of 'neech' is nothing but clever opportunism of #Modi. (1/2) #INCIndia @friendscongress @IYC,Assam,27091,1,2,0
INCIndia,Sun Apr 27 17:14:38 +0000 2014,Reality of socalled #Gujarat #Model promoted by #BJP http://t.co/oRGCC2y88f #Assam #INCIndia @unitingcongress @FriendsOfRahul,Assam,27091,0,0,0
soniagandhi,Sat May 03 01:56:31 +0000 2014,"#Congress President, #SoniaGandhi, expressed her deep anguish and sorrow at the death of people in the violence in #Assam #INCIndia",Assam,27091,1,2,2
soniagandhi,Sat May 03 01:53:06 +0000 2014,"#Congress President, #SoniaGandhi, expressed deep anguish and sorrow at the death of people in violence in Assam @ttindia #friendscongress",Assam,27091,2,1,0
soniagandhi,Sat May 03 01:51:45 +0000 2014,"#Congress President, #SoniaGandhi, expressed deep anguish and sorrow at the death of people in violence in Assam @timesofindia @htTweets",Assam,27091,2,1,0
soniagandhi,Sat May 03 01:51:17 +0000 2014,"#Congress President, #SoniaGandhi, expressed deep anguish and sorrow at the death of people in violence in Assam @NEWSLIVE_TV",Assam,27091,2,1,0
soniagandhi,Sat May 03 01:50:42 +0000 2014,"#Congress President, #SoniaGandhi, expressed deep anguish and sorrow at the death of people in violence in #Assam @NewsTimeAssam @DY365",Assam,27091,2,1,0
soniagandhi,Sat May 03 01:48:37 +0000 2014,"#Congress President, #SoniaGandhi, expressed deep anguish and sorrow at the death of people in violence in Assam. @timesnow @headlinestoday",Assam,27091,3,2,0
INCIndia,Sat May 03 01:56:31 +0000 2014,"#Congress President, #SoniaGandhi, expressed her deep anguish and sorrow at the death of people in the violence in #Assam #INCIndia",Assam,27091,1,2,2
INCIndia,Thu Apr 24 11:22:06 +0000 2014,"President, Assam PCC, Shri Bhubaneswar Kalita, MP, and his wife Mrs Writticka Kalita, IAS #INCIndia @unitingcongress http://t.co/rI75XOwVw7",Assam,27091,1,0,1
INCIndia,Tue Apr 22 11:47:57 +0000 2014,"#Vote Appeal: Bhubaneswar Kalita, Pres #Assam PCC (Hindi) #INCIndia @friendscongress @WithCongress @unitingcongress https://t.co/jc7q5GWzah",Assam,27091,0,1,0
INCIndia,Tue Apr 22 11:41:25 +0000 2014,"#Vote Appeal by Bhubaneswar Kalita, President #Assam PCC #INCIndia @friendscongress @WithCongress @unitingcongress https://t.co/ZuvPqeOJot",Assam,27091,0,2,0
INCIndia,Tue Apr 22 11:23:33 +0000 2014,#Sonia #Gandhi speaking her heart out #INCIndia @unitingcongress @friendscongress #Assam http://t.co/ffK4XPBiO3,Assam,27091,0,1,0
INCIndia,Tue Apr 22 08:39:35 +0000 2014,"AICC Press Conference on 22nd April'2014
https://t.co/SB1tqhezWy #Assam #INCIndia #northeast #PCC",Assam,27091,1,2,0
INCIndia,Tue Apr 22 07:17:35 +0000 2014,Your vote can make or break the #secular credentials of #India. Vote for #Congress only. #AssamPcc #INCIndia http://t.co/UumsoZSIdR,Assam,27091,0,0,1
INCIndia,Tue Apr 22 07:17:15 +0000 2014,Your vote can make or break the #secular credentials of #India. Vote for #Congress only. #AssamPcc #INCIndia http://t.co/mZZfsNbfII,Assam,27091,2,2,0
INCIndia,Tue Apr 22 07:16:47 +0000 2014,Your vote can make or break the #secular credentials of #India. Vote for #Congress only. #AssamPcc #INCIndia http://t.co/8WgfJ10lMY,Assam,27091,0,0,0
INCIndia,Tue Apr 22 07:15:26 +0000 2014,Your vote can make or break the #secular credentials of #India. Vote for #Congress only. #AssamPcc #INCIndia http://t.co/QhfbYqDILN,Assam,27091,0,0,0
INCIndia,Tue Apr 22 07:15:01 +0000 2014,Your vote can make or break the #secular credentials of #India. Vote for #Congress only. #AssamPcc #INCIndia http://t.co/G8YxhlaAqc,Assam,27091,0,0,0
INCIndia,Mon Apr 21 15:54:30 +0000 2014,"#Tarun #Gogoi CM, #Assam appealed to #vote for #Congress #INCIndia @unitingcongress @friendscongress   https://t.co/ZzMLRgpA72",Assam,27091,0,1,0
INCIndia,Sun Apr 27 08:31:53 +0000 2014,Punjab is the Drug Capital of India and Akali-BJP government is linked to the trade. http://t.co/DFy697ia7W #Assam #INCIndia,Assam,27091,1,2,1
INCIndia,Sat Apr 26 03:54:56 +0000 2014,#Rahul #Gandhi assures waiver of farm loans up to 2 lakh rupees if Congress party voted to power #INCindia @unitingcongress @FriendsOfRahul,Assam,27091,0,1,1
RG4India,Mon Apr 21 13:28:30 +0000 2014,#feku is nothing just a fake man describing fake for you @yuvadesh @InCindia #rg4india @assampcc,Assam,1976,0,0,0
soniagandhi,Thu Apr 24 10:23:05 +0000 2014,@Swamy39 #Soniagandhi Loses Tax-free Railway Bonds Worth Rs 10 Lakh http://t.co/kRSpHQiFYj via @oneindia,Assam,111,0,0,0
soniagandhi,Fri May 02 19:34:14 +0000 2014,#yesterday Was #Mayavati's Day .. #Today is #Modi's And #may4 Will Be the Of #SoniaGandhi .. Itne sare politisions ek sath #Roorkee me,Assam,509,0,0,0
congress,Fri May 09 10:09:45 +0000 2014,कोई टाटा 407 करवा दो भाई अपना सामान पैक कर रहे हैं मनमोहन सिंह #Come16May #Congress #ModiSpeaksToArnab #AAPWaveInKashi,Assam,25723,1,0,0
INCIndia,Sat May 03 07:32:32 +0000 2014,#priyankagandhi #incindia as #rahulgandhi puts it sit out rebuild&amp;restructure.get rid of corrupt candidates at every level right way 2 go gl,Assam,144,0,0,0
INCIndia,Tue Apr 22 17:39:59 +0000 2014,#SamfordU geography students back #INCIndia after today's debate/discussion. But they might be confusing #RahulGandhi with Mahatma Gandhi,Assam,138,0,0,0
soniagandhi,Fri May 02 05:24:37 +0000 2014,:@twirus_india   @anjulaacharia   Top popular tags:  1 #Pacers 2 #priyanka 3 #soniagandhi 4 #Manmohan 5 #Ukraine http://t.co/tbsNY4n9Hc,Assam,1808,0,0,0
soniagandhi,Sat May 10 20:18:54 +0000 2014,"Men prey on infant, young daughters in Punjab -  http://t.co/5voExEEjOe contacted #soniagandhi @UNICEF @amnesty @HillaryClinton @CSR_India",Assam,9491,3,0,1
rahulgandhi,Tue May 06 10:43:41 +0000 2014,"#RahulGandhi at Jaunpur (UP): Oppn makes people fight against each other. BJP, BSP and SP could do nothing for you",Assam,7071,2,1,0
RGinUP,Mon May 05 12:04:06 +0000 2014,Mr. Obama will wear the watch marked by 'Made in Allahabad' the day we form govt in UP : #RGinUP,Assam,7071,0,0,0
soniagandhi,Fri May 09 11:15:10 +0000 2014,#SoniaGandhi at Bihar: How can people who live in glass palaces can pelt stones at others?,Assam,7071,2,4,0
congress,Mon May 12 10:58:32 +0000 2014,#congress core group to meet this evening after Polling gets over. #loksabha2014 #LokSabhaPolls,Assam,220,0,0,0
soniagandhi,Mon May 12 03:30:22 +0000 2014,"Those of us who #voted the #Congress into its 2nd term, made a big mistake in failing to challenge #SoniaGandhi... http://t.co/nCl3srFyqa",Assam,10536,0,0,0
rahulgandhi,Wed Apr 30 08:34:49 +0000 2014,"Side Kick:
 CCJ-Sir why you wearing a Saree?
#RahulGandhi-See my PA told me that Priyanka is attracting more... http://t.co/JmMxXgrE9Q",Assam,216,0,0,0
rahulgandhi,Sat May 03 11:21:31 +0000 2014,#EducationForAll specially to all Leaders but Firstly necessary for our #ModerndayIdiot Pappu #RahulGandhi !!! #RahulGandhiInAmethi,Assam,643,0,0,0
congress,Thu Apr 24 11:21:17 +0000 2014,Wow good to see so much congres supporters on twitter!*surprised* vote for congress the only delibrant party in ind #congress @INCIndia,Assam,68,0,0,0
soniagandhi,Thu Apr 24 09:01:28 +0000 2014,"#SoniaGandhi in Gujarat: Never get misled by those who tries to spread hatred among you. Support Congress, elect our candidates",Assam,7071,5,24,0
soniagandhi,Wed Apr 23 06:03:47 +0000 2014,#PriyankaGandhi in #SoniaGandhi's Raebareli; says people insulting family for political gains http://t.co/R5dzLHUHC7,Assam,7071,2,2,0
soniagandhi,Mon May 05 14:02:01 +0000 2014,जैसे अंग्रेजों ने बहादुरशाह ज़फर को २ गज जमीन नहीं दी वैसे #SoniaGandhi ने PM राव को दिल्ली में अंतिम संस्कार का जगह नहीं दिया #NaMoINAmethi,Assam,706,0,2,0
soniagandhi,Fri May 02 12:53:51 +0000 2014,#TDP #BJP two sides of same coin #SoniaGandhi http://t.co/dyMVyV84Q1,Assam,733,0,0,0
rahulgandhi,Wed Apr 30 10:41:01 +0000 2014,आज #Congres व #Rahulgandhi के सभी नारे #WomenEmpowerment #YuvaJoshकी @digvijaya_28 ने सत्यता साबित करदी #TonchMall,Assam,8249,7,18,3
congress,Thu Apr 24 11:01:11 +0000 2014,Via@Ruzanna_Armenia: @AmbHeffern and US Members of #Congress pay respect to the Memory of victims of#ArmenianGenocide http://t.co/ZaFR2Y3jEM,Assam,1739,1,0,0
congress,Tue May 06 10:46:47 +0000 2014,@Morning_Joe When #Rome was a true #Republic it thrived. When it became an #Empire it collapsed. #Congress greed and corruption= #USA demise,Assam,1140,0,0,0
rahulgandhi,Fri May 09 10:45:01 +0000 2014,भगवान किसी को राहुल जैसी जवानी और आडवाणी जैसा बुढ़ापा न दे...!! #RahulGandhi #lkadvani,Assam,141,1,0,0
INCIndia,Wed May 07 17:12:23 +0000 2014,#Modi The Man who wants the head of our #Maro #Gandhi #BJP #BJP4India #INCIndia #INC #AAP  http://t.co/lygLQFxzhw via @panorama_it #FREEMARO,Assam,5357,1,1,0
INCIndia,Sun May 04 13:03:46 +0000 2014,MT @theselbmann: #sikhs in Rome want #Marò Free http://t.co/J26L0q3SWb #Modi #Gandhi #BJP #BJP4India #INCIndia #INC #AAP  @htTweets...,Assam,1486,0,1,0
congress,Sat May 03 11:59:33 +0000 2014,Someone elect this guy!  #politics #government #congress #commonsense #teacot http://t.co/T7NtKc71tm,Assam,304,0,0,1
rahulgandhi,Sun Apr 27 10:58:24 +0000 2014,The Triple assault of #SoniaGandhi #RahulGandhi &amp; #PriyankaGandhi on #Modi is making him realise He cannot even be opposition Leader #Modani,Assam,1765,1,0,0
congress,Tue May 06 11:38:59 +0000 2014,"Every rural wants that type  of party that will let them eat 2 square meals peacefully.So everyone wants #Congress

http://t.co/cn033U42Ep",Assam,185,0,0,0
rahulgandhi,Tue May 06 11:12:44 +0000 2014,"We want poor people to educate their children in good schools and universities,and do better in life: #RahulGandhi in Jaunpur",Assam,22,0,0,0
soniagandhi,Mon May 05 09:20:38 +0000 2014,@ANI_news That's why.. Sonia Ji.. Religion ke Name pe Vote Mengti rehti hai :P #rahulGandhi #SoniaGandhi #CongressDoormat,Assam,151,0,0,0
RGinUP,Tue May 06 09:00:05 +0000 2014,#RGinUP : UP govt. doesn't talk about the youth empowerment and employment,Assam,320,0,0,0
congress,Fri May 09 10:10:11 +0000 2014,@timesnow This is the same TMC that #Congress was abusing? Same Didi who insulted #SoniaGandhi. ROFL. Confused!! #Elections2014,Assam,149,0,0,0
