hashtags,dates,tweets,location,followers,fav,reply,retweet
chowkidarNarendraModi,Sat Apr 06 07:15:04 +0000 2019,"#ModiHainTohMumkinHain 
#ChowkidarNarendraModi 
#ChowkidarHiChorHai 
#NamoAgain2019 https://t.co/jy59c7jsMc",Andaman & Nicobar Islands,1,0,0,0
maibhichowkidar,Sun Apr 07 10:05:27 +0000 2019,"Vo ek akela chal pda me usiki hi katar hu
Me desh ke vikash me chota sa bhagidar hu
Ha me bhi chowkidar hu
#maibhichowkidar*
Or aap",Andaman & Nicobar Islands,0,0,0,0
chowkidarNarendraModi,Sat Apr 06 23:23:39 +0000 2019,Water supply problem in N.I.T. 2-K Block from last 20 days..Tubewell lag gaya hai but uske connection nh ho rhe or… https://t.co/bzB1J22q1m,Andaman & Nicobar Islands,1,0,0,0
maibhichowkidar,Mon Apr 08 09:51:13 +0000 2019,"#electionbreaking लोकसभा २०१९. 
लोकसभा चुनाव में नागरिक देश के प्रधानमंत्री को चुनती है। ताकि वो देश को एक नई ऊंचाई… https://t.co/90Xuq4yCEM",Andaman & Nicobar Islands,18,1,0,0
chowkidarNarendraModi,Sun Apr 07 23:06:41 +0000 2019,"#ChowkidarNarendraModi  Dear Respected PMji (Namoji) - I am nri from london.
For GOD sake, pls give finance ministr… https://t.co/Bz6MZGeztJ",Andaman & Nicobar Islands,0,0,0,0
ModiHaiToMumkinHai,Mon Apr 08 10:54:07 +0000 2019,@ArunSFan #ModiHaiToMumkinHai https://t.co/KzbUDzrzcX,Andaman & Nicobar Islands,5,0,0,0
chowkidarNarendraModi,Tue Apr 09 08:39:41 +0000 2019,#BJPManifesto #IncredibleIndia #bhakts #Demonetisation #RafaelScam #ChowkidaarHiChorHai #LokSabhaElections2019… https://t.co/ba80Oodv2O,Andaman & Nicobar Islands,57,0,0,0
ModiHaiToMumkinHai,Tue Apr 09 10:05:32 +0000 2019,"@FastNewsDelhi MAYA'S deceit to HER Symbol Ganesha is now buried under it's own weight. 
#KashmiriPandits4Modi… https://t.co/uRrLLRKuDD",Andaman & Nicobar Islands,157,0,0,0
chowkidarNarendraModi,Wed Apr 10 10:41:22 +0000 2019,"@narendramodi @BJP4India
#ChowkidarNarendraModi https://t.co/OWuoEFMThm",Andaman & Nicobar Islands,56,0,0,0
ModiHaiToMumkinHai,Wed Apr 10 10:41:35 +0000 2019,@IndiaToday #ModiOnceMore #ModiHaiToMumkinHai,Andaman & Nicobar Islands,1257,1,0,0
hindu,Mon Apr 08 11:34:23 +0000 2019,@aajtak par sirf #hindu #Muslims Karke desh ko baatne Ka kaam Kiya jata hai. Unhe yeh Karke #Trp achi milti hai. Le… https://t.co/Q8BEpJ3MNC,Andhra Pradesh,27,0,0,0
modi,Tue Apr 09 11:58:34 +0000 2019,@KTRTRS @AmitShah #Asking to #modi n #Shah https://t.co/7cv9rHjc8M,Andhra Pradesh,104,0,0,0
bjp,Sat Apr 06 11:33:42 +0000 2019,"Interview with @ANI about @BJP4India representation in  Visakhapatnam.

#BJP #VoteforProgress #VoteforStability https://t.co/kj4V1D3sdY",Andhra Pradesh,45,4,2,0
bjp,Sun Apr 07 11:59:51 +0000 2019,"https://t.co/xYEVWfphOM

మౌల్వి  బాబు ఉవాచ

పై వీడియో లో  చంద్రబాబు గారు బర్మా నుంచి వచ్చిన ముస్లింలకు ఓటు హక్కు తీ… https://t.co/efafZFZSBK",Andhra Pradesh,7345,36,11,9
hindu,Thu Apr 04 07:44:50 +0000 2019,"High time to #Awake ! It's not of only matter of #Hindu alone but #Indian too 🚩

They are out with #Paki flags 🤔
Wh… https://t.co/1RQQ8UTQKR",Andhra Pradesh,652,3,1,0
chowkidarNarendraModi,Thu Apr 04 11:42:55 +0000 2019,#ChowkidaroKaScam #ChowkidarNarendraModi #ChowkidarPhirSe https://t.co/GxJuHfsjea,Andhra Pradesh,96,1,1,0
bjp,Wed Apr 10 11:32:15 +0000 2019,#Modi Jumla should be reason enough for us to vote out the #BJP democratically and elect the #Congress to take Indi… https://t.co/Z9w3k8Iov5,Andhra Pradesh,1177,2,0,0
modi,Wed Apr 10 11:32:15 +0000 2019,#Modi Jumla should be reason enough for us to vote out the #BJP democratically and elect the #Congress to take Indi… https://t.co/Z9w3k8Iov5,Andhra Pradesh,1177,2,0,0
hindu,Fri Apr 05 07:37:04 +0000 2019,"If the Holy Roman Empire was neither Holy, nor Roman, nor an Empire, then there is nothing '#Hindu' about '… https://t.co/nCUjp8J8Ei",Andhra Pradesh,1778,0,0,1
hindu,Fri Apr 05 05:35:52 +0000 2019,"Preserving #Bharatiyata and #SanatanaDharma require authentic native approaches, not foreign impositions and nomenc… https://t.co/KnBpIiHwut",Andhra Pradesh,1778,1,0,1
namo,Wed Apr 10 09:43:27 +0000 2019,Thank you #EC!! Finally #EC decided for save the democracy! By stop the #NAMO movie release till election result.,Andhra Pradesh,27,1,0,0
maibhichowkidar,Sat Apr 06 09:17:03 +0000 2019,"तस्वीर बोल रही है।
#MaiBhiChowkidar https://t.co/a61ICWmY8b",Andhra Pradesh,1127,1,0,0
ModiHaiToMumkinHai,Wed Apr 03 10:47:28 +0000 2019,"पप्पू:-22 लाख सरकारी नौकरी देंगे??
जब घर बैठे 12000रु मिलेंगे तो नौकरी कौन करेगा?
""तेरा बाप #MC....""
😡😡😡… https://t.co/jnBwM7KXfN",Andhra Pradesh,13,0,0,0
NarendraModi,Wed Apr 03 11:52:04 +0000 2019,"నమో టీవీ ఉరఫ్ … నరేంద్ర మోడీ
https://t.co/CsXau9hZI0
#NamoTvChannel  #ElectionCommissionOfIndia #ECI #NarendraModi",Andhra Pradesh,5,0,0,0
bjp,Thu Apr 04 11:40:50 +0000 2019,"Amit Shah's Telangana visit cancelled 
#AmitShah #Telangana #BJP #Elections2019 
https://t.co/ICaOUjJOdN",Andhra Pradesh,4027,0,0,0
bjp,Thu Apr 04 11:36:04 +0000 2019,"Rahul's journey from Amethi to Wayanad exposes Congress communal character: Naqvi
#RahulGandhi #Amethi #Wayanad… https://t.co/ooQE2D27P5",Andhra Pradesh,4027,0,0,0
bjp,Fri Apr 05 11:58:14 +0000 2019,"‘దబాంగ్’ సెట్లో శివలింగం.. సల్మాన్ వివరణ!
#Dabangg3 #SalmanKhan #SonakshiSinha #PrabhuDeva #Congress #BJP… https://t.co/tugRzpqIEF",Andhra Pradesh,857,0,0,0
bjp,Sun Apr 07 11:52:37 +0000 2019,"@IndianExpress The language and tone
used by @IndianExpress 
against PM &amp; #BJP 
proves that Indian Express #News is… https://t.co/htCeRKJccH",Andhra Pradesh,1852,1,0,0
bjp,Mon Apr 08 11:46:18 +0000 2019,"bjp manifesto release
 బీజేపీ మేనిఫెస్టో ఏం చెబుతోంది ?

https://t.co/aMLfKH1aOP

#bjp @BJP4India #manifesto",Andhra Pradesh,1282,0,0,0
bjp,Tue Apr 09 11:40:06 +0000 2019,"Congress Leaders' Houses ""ATMs Of Black Money"": Mukhtar Abbas Naqvi 
#Congress #BJp #Elections2019… https://t.co/8VAynu0hfs",Andhra Pradesh,4027,0,0,0
hindu,Wed Apr 03 10:57:09 +0000 2019,"@CNNnews18 @BJP4India @priyankagandhi Hmm😳 Hindutva eyes are sexiest too. Just like Taliban eyes. Sorry, till now I… https://t.co/ztF94H76yy",Andhra Pradesh,27,0,0,0
ModiShah,Wed Apr 03 14:19:55 +0000 2019,"@roopnayandarak Yes Bhaiya 
#ModiHaiTohMumkinHai #ModiShah",Andhra Pradesh,6,0,0,0
modi,Fri Apr 05 11:07:10 +0000 2019,@MrsGandhi @RahulGandhi @narendramodi Crazy fan following of #Modi Ji... #RahulGandhi invited for speech and audien… https://t.co/iuJ1U64uDL,Andhra Pradesh,574,0,0,0
ModiLaoDeshBanao,Sat Apr 06 11:46:16 +0000 2019,In 2009 and 2014 #IPL was shifted outside India but not in 2019 why? It's evident to say that our national security… https://t.co/TYd8du40tI,Andhra Pradesh,103,0,0,0
ModiLaoDeshBanao,Sun Apr 07 11:53:59 +0000 2019,#IndiaWantsModiAgain #ModiLaoDeshBanao #MainBhiChowkidar https://t.co/iAD4CWpal6,Andhra Pradesh,1852,1,0,0
ModiLaoDeshBanao,Sun Apr 07 11:36:14 +0000 2019,"मेरा दावा है कि ऐसा प्रचार आज तक हिन्दुस्तान मे किसी नेता के लिए नही हुआ होगा 
जो @narendramodi जी एंव @BJP4India… https://t.co/VXFa3vw1U9",Andhra Pradesh,359,16,3,0
NarendraModi,Tue Apr 02 10:47:32 +0000 2019,"CM Chandrababu Naidu satirical comments on Pawan Kalyan, YS Jagan, and Modi during the elections campaign… https://t.co/iC25nDHClK",Andhra Pradesh,4028,0,0,0
NarendraModi,Thu Apr 04 11:53:19 +0000 2019,"మోడీ నోట్లురద్దు చేసిన ఏడాది 88 లక్షల మంది ఐటీ రిటర్న్స్ ఆపేశారు, 2 కారణాలివే https://t.co/Pi0Lw0Jm2t #narendramodi… https://t.co/WMA56FmCsr",Andhra Pradesh,377,0,0,0
NarendraModi,Thu Apr 04 11:07:07 +0000 2019,"Modi, no one to decide who will stay or leave: Mamata Banerjee on NRC 
#NarendraModi #MamataBanerjee #NRC #BJP… https://t.co/QBoPyqod8R",Andhra Pradesh,4028,0,0,0
amitshah,Thu Apr 04 11:40:50 +0000 2019,"Amit Shah's Telangana visit cancelled 
#AmitShah #Telangana #BJP #Elections2019 
https://t.co/ICaOUjJOdN",Andhra Pradesh,4028,0,0,0
amitshah,Fri Apr 05 10:53:45 +0000 2019,"How #Modi, #AmitShah turned a women’s #NGO into a secret election propaganda machine
@narendramodi @AmitShah 

https://t.co/nXuPujcVTq",Andhra Pradesh,1282,0,0,0
namo,Sat Apr 06 09:14:05 +0000 2019,"@SatyaPr56096097 @legend_celeb @narendramodi In any manner #NaMo is the best, rentiki chedda revadi PK",Andhra Pradesh,90,0,0,0
amitshah,Sat Apr 06 08:00:12 +0000 2019,"Amit Shah takes out road show in Gandhinagar 
#AmitShah #BJP #Gandhinagar #Elections2019 
https://t.co/b4qSMM2NQp",Andhra Pradesh,4028,0,0,0
NarendraModi,Mon Apr 08 11:04:58 +0000 2019,I am not BJP Bhakth but my vote is for BJP because I am a strict follower of RSS. Jab tak RSS hein Tab tak BJP ko k… https://t.co/xJPUN3fYaY,Andhra Pradesh,109,0,0,0
amitshah,Mon Apr 08 08:24:18 +0000 2019,"PM #Modi and #AmitShah release BJP’s manifesto

https://t.co/F5tWdb6mYY

@BJP4India @narendramodi @AmitShah",Andhra Pradesh,1282,0,0,0
amitshah,Tue Apr 09 10:16:17 +0000 2019,"#AmitShah : We are taking 75 sankalps to change #India by 2022 - #Tolivelugu

https://t.co/iGEyMzJEWN

@AmitShah @BJP4India",Andhra Pradesh,1282,0,0,0
ModiHaiToMumkinHai,Thu Apr 04 11:41:54 +0000 2019,@subodh_tailang @neel23456 @dainikbharat #ModiHaiToMumkinHai,Andhra Pradesh,119,0,1,0
ModiHaiToMumkinHai,Fri Apr 05 11:01:02 +0000 2019,"Looks like even @RahulGandhi is a #Bhakt 😅 
#BharatBoleModiModi #ModiLaoDeshBanao #ModiHaiToMumkinHai https://t.co/gTACoE9Tod",Andhra Pradesh,2270,2,0,0
chowkidarNarendraModi,Sat Apr 06 09:36:22 +0000 2019,My son NIHAN CAMPAIGN FOR BJP DK ARUNA garu MP CANDIDATE BJP @narendramodi @SwachhMbnr @BJP4India @bjptelangnaSM… https://t.co/DTW0MubSSk,Andhra Pradesh,707,5,1,0
chowkidarNarendraModi,Sun Apr 07 01:28:23 +0000 2019,#IndiaWantsModiAgain #ChowkidarChorHai #IndiaWantsModiAgain #BharatBoleModiModi #ElectionsWithNews18 I love India &amp;… https://t.co/aXyRMtHwQF,Andhra Pradesh,34,1,0,0
chowkidarNarendraModi,Mon Apr 08 06:40:02 +0000 2019,"@narendramodi @BJP4India @bjptelangnaSM @AmitShah @bandisanjay_bjp, pure magic of Modi pumping up energy not in jus… https://t.co/MKezEhUzWH",Andhra Pradesh,37,0,0,0
chowkidarNarendraModi,Tue Apr 09 08:48:36 +0000 2019,"NaMo Again!! 
.
.
.
#NamoAgain #MainBhiChowkidar #phirekbaarmodisarkar #modiphirse #narendramodi #modify… https://t.co/q3WeFwe5Bm",Andhra Pradesh,22,0,0,0
hindu,Tue Apr 02 06:38:00 +0000 2019,"@aartic02 Are you a #Hindu?  If so, are you a #Terrorist ? Definitely not.  Point made.",Andhra Pradesh,312,0,0,0
hindu,Sat Apr 06 08:53:59 +0000 2019,"Happy Ugadi to All Telugus and Happy GudiPadwa to all the Maharashtrians, at home and away.  May the #Hindu… https://t.co/c5XHtHnno9",Andhra Pradesh,312,0,0,0
namo,Tue Apr 09 11:43:33 +0000 2019,Idiots who never voted for #NaMo want ₹ 15 lakh that #NaMo never promised. Patriots who voted for #NaMo want him for  TWO more terms.,Andhra Pradesh,79,0,0,0
NarendraModi,Thu Apr 04 11:03:49 +0000 2019,@SengeHSering @narendramodi possibly a reward for FACILITATING the capture of #UAE #princess Latifa bint Mohammed A… https://t.co/ZKvQhWUMaA,Andhra Pradesh,839,0,0,0
amitshah,Fri Apr 05 08:00:10 +0000 2019,"#AmitShah కు షాకిచ్చిన ఆంధ్రోళ్లు!

ఎన్నిక‌ల ప్ర‌చార స‌మ‌యంలోనే త‌మ ఫీలింగ్స్ ను చేత‌ల్లో చేసి చూపిస్తున్నారు.",Andhra Pradesh,3390,0,0,0
bjp,Wed Apr 03 11:53:12 +0000 2019,#CM #ChandrababuNaidu #Modi #BJP #PMModi #CBN #ParliamentElections #Loksabhaelection2019 #LoksabhaElections… https://t.co/NI1SgYumeW,Andhra Pradesh,2102,1,0,0
bjp,Thu Apr 04 11:47:56 +0000 2019,"@jainendrakumar Simple definition of Hindustani by an old man from Wayanad.

This message is directed to #Modi who… https://t.co/zx4NrP9bBQ",Andhra Pradesh,594,10,5,0
bjp,Thu Apr 04 11:42:05 +0000 2019,"షేర్వానీ వేసుకోని మరో ఓవైసీ కేసీఆర్: బిజెపి లక్ష్మణ్ https://t.co/1prxWSRxXr
#bjp #laxman #telanganabjp",Andhra Pradesh,737,1,0,0
bjp,Fri Apr 05 11:53:51 +0000 2019,"अजय भट्ट ने किया बीजेपी की जीत का दावा, कहा- पलायन रोकने के लिए खेती पर दे रहे ध्यान
#UttarakhandNews #Uttarakhand… https://t.co/LyrgoChNpz",Andhra Pradesh,665,0,0,0
bjp,Fri Apr 05 11:47:13 +0000 2019,"कांग्रेस का हाथ आतंकियों के साथ, टुकड़े-टुकड़े गैंग को भी दे रहे बढ़ावा: पीएम मोदी
#UttarakhandNews #Uttarakhand… https://t.co/QosRf0ODiQ",Andhra Pradesh,665,0,0,0
bjp,Sat Apr 06 11:50:10 +0000 2019,"#Ugadi celebrations in #BJP party office Hyderabad

https://t.co/nxGQk0QDlg",Andhra Pradesh,4631,0,0,0
bjp,Sat Apr 06 11:48:28 +0000 2019,"देवभूमि में खूब गरजीं बसपा सुप्रीमो, जनसभाओं में कांग्रेस-बीजेपी पर जमकर बोला हमला
#UttarakhandNews #Uttarakhand… https://t.co/cvgs912L8P",Andhra Pradesh,665,0,0,0
bjp,Sat Apr 06 11:33:11 +0000 2019,"@B0KKAARD @legend_celeb @AskAnshul Bhai.. see this and #Bjp is supporting him

#LokSabhaElections2019 
#Modi",Andhra Pradesh,68,0,0,0
bjp,Sun Apr 07 11:52:46 +0000 2019,"నిజాం పాలనను తలపిస్తున్న టీఆర్‌ఎస్ ప్రభుత్వం.. దేశద్రోహులతో కాంగ్రెస్ కుమ్మక్కు..
#YogiAdityanath #BJP #TRS… https://t.co/rQmoXugKLa",Andhra Pradesh,1507,0,0,0
bjp,Sun Apr 07 11:51:53 +0000 2019,"पूर्व सेना अध्यक्ष ने थामा बीजेपी का दामन, कहा- सेना को मिला है सम्मान
#UttarakhandNews #Uttarakhand #BJP 
 https://t.co/pfTDL5vGQD",Andhra Pradesh,665,0,0,0
bjp,Sun Apr 07 11:49:41 +0000 2019,"Never seen such a one sided contest for the Hyderabad parliament seat. Forget giving a tough fight, both Bjp and th… https://t.co/SD6MtYK6v9",Andhra Pradesh,121,1,1,0
bjp,Mon Apr 08 11:53:10 +0000 2019,"మళ్లీ మోదీ ప్రధాని అయ్యి, చంద్రబాబు సీఎం అయితే జరిగేది ఇదే.....
#chandrababu #tdp #pmmodi #bjp  

https://t.co/sAOVnoXKLz",Andhra Pradesh,737,0,0,0
bjp,Tue Apr 09 11:45:43 +0000 2019,Prime Minister @narendramodi on Tuesday said #election_manifesto of #Congress was aimed at securing the fourth gene… https://t.co/CgdD4tdZTP,Andhra Pradesh,46,0,0,0
bjp,Wed Apr 10 11:59:59 +0000 2019,@ShashiTharoor @HusnaPervez @INCIndia Yes. All the Indians want those golden days back with the help of @INCIndia .… https://t.co/MTE5GsKFxH,Andhra Pradesh,594,3,0,0
modi,Tue Apr 02 11:12:12 +0000 2019,"PM #Modi Ke Jhoot Ka Parda Fashh..!!!

Kiske Kehne Per #MetroTrain Project Old City (#Hyderabad) Me Laya Gaya...???? https://t.co/zl4VJK2T9e",Andhra Pradesh,5463,5,1,0
modi,Tue Apr 02 11:09:16 +0000 2019,"#TDP Devineni Uma slams #Modi for not visiting Polavaram

https://t.co/GJSGRvhP1X",Andhra Pradesh,4631,0,0,0
modi,Tue Apr 02 11:08:17 +0000 2019,"#Modi speech at #BJP public meeting at Bhawanipatna in Odisha

https://t.co/Pn4JmOBaIZ",Andhra Pradesh,4631,0,0,0
modi,Tue Apr 02 11:07:55 +0000 2019,"Save country from opportunists like #Modi, #KCR: Komatireddy 

https://t.co/Yh1HJlxzrw",Andhra Pradesh,4631,0,0,0
modi,Wed Apr 03 11:53:12 +0000 2019,#CM #ChandrababuNaidu #Modi #BJP #PMModi #CBN #ParliamentElections #Loksabhaelection2019 #LoksabhaElections… https://t.co/NI1SgYumeW,Andhra Pradesh,2102,1,0,0
modi,Wed Apr 03 11:06:15 +0000 2019,"https://t.co/N3k8K8xoLW
మోడీ - జగన్ కోడి కత్తి జోడి | Chandrababu Naidu Satires On YS Jagan and Modi | Atmakur | iN… https://t.co/9tNMgMrkY1",Andhra Pradesh,249,0,0,0
modi,Wed Apr 03 11:02:01 +0000 2019,#Akbaruddin #Owaisi #slams #PM #Modi for his #comments on #triple #talaq #during #his #Lok #Sabha #election… https://t.co/IXJo4hmJss,Andhra Pradesh,10,0,0,0
modi,Wed Apr 03 10:59:38 +0000 2019,మోడీ - జగన్  కోడి  కత్తి జోడి | Chandrababu Naidu Satires On YS Jagan an... https://t.co/6Sb7u3lrQ9 via @YouTube… https://t.co/6vaZPjbeN3,Andhra Pradesh,249,0,0,0
hindu,Wed Apr 03 11:02:27 +0000 2019,#AIMIM #stood by #Hindu #women #abandoned by #their #husbands: #Asaduddin #Owaisi #slams #PM on #triple #talaq https://t.co/YRxYHOgp0T,Andhra Pradesh,10,0,0,0
hindu,Wed Apr 03 10:53:08 +0000 2019,A #Hindu who hates Muslims is surely not a Sanatan Dharmi.,Andhra Pradesh,38,0,0,0
hindu,Wed Apr 03 06:29:45 +0000 2019,"Follow @SaiBabaMyWorld 

#sai #saibaba #shirdi #OmSairam #shirdisaibaba #bhakti #devotion #hindu #hinduism… https://t.co/9b64nc5Fdq",Andhra Pradesh,70,1,0,0
modi,Thu Apr 04 11:47:56 +0000 2019,"@jainendrakumar Simple definition of Hindustani by an old man from Wayanad.

This message is directed to #Modi who… https://t.co/zx4NrP9bBQ",Andhra Pradesh,594,10,5,0
hindu,Thu Apr 04 05:20:47 +0000 2019,"Picture taken during Indira Gandhi Funeral 

#PuriGandhiFamilyChorHai 
#Congress
#CongressMuktBharat… https://t.co/CiXUK60moF",Andhra Pradesh,147,0,0,0
